"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";"1";"5";"Senador";"Coligação";"18";"REDE";"Rede Sustentabilidade";"40000050276";"TRANSFORMAÇÃO POR UM NOVO AMAZONAS";"REDE / PRTB / PSC";"N";"35806";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";"40";"6";"Deputado Federal";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"40000050229";"AMAZONAS COM SEGURANÇA ";"PSD / PRB / DEM / PTC / PSDB";"N";"9695";"211"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02550";"MANAUS";"2";"5";"Senador";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"40000050768";"O POVO FELIZ DE NOVO";"PC do B / PT";"N";"6058";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98396";"MANAQUIRI";"23";"6";"Deputado Federal";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"40000050229";"AMAZONAS COM SEGURANÇA ";"PSD / PRB / DEM / PTC / PSDB";"N";"1025";"23"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02399";"IPIXUNA";"45";"6";"Deputado Federal";"Coligação";"11";"PP";"Partido Progressista";"40000050278";"EU VOTO NO AMAZONAS I";"PDT / PP / PV / PR / SOLIDARIEDADE / PTB / PHS / PSL";"N";"1913";"89"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02755";"SÃO PAULO DE OLIVENÇA";"22";"7";"Deputado Estadual";"Coligação";"55";"PSD";"Partido Social Democrático";"40000050228";"AMAZONAS COM SEGURANÇA I";"PSD / PRB / DEM";"N";"114";"21"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02356";"HUMAITÁ";"17";"7";"Deputado Estadual";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"40000050212";"AMAZONAS COM SEGURANÇA II";"PSDB / PTC";"N";"87";"72"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02330";"FONTE BOA";"10";"7";"Deputado Estadual";"Partido isolado";"50";"PSOL";"Partido Socialismo e Liberdade";"40000050067";"PARTIDO ISOLADO";"PSOL";"N";"16";"2"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02658";"NOVA OLINDA DO NORTE";"35";"7";"Deputado Estadual";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"40000050628";" EU VOTO NO AMAZONAS III ";"PDT / PRP / AVANTE";"N";"101";"43"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02046";"CAREIRO DA VÁRZEA";"31";"7";"Deputado Estadual";"Coligação";"54";"PPL";"Partido Pátria Livre";"40000050342";"EU VOTO NO AMAZONAS IV";"PP / PR / PPL / SOLIDARIEDADE";"N";"1";"3"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02534";"MANACAPURU";"6";"7";"Deputado Estadual";"Coligação";"13";"PT";"Partido dos Trabalhadores";"40000050768";"O POVO FELIZ DE NOVO";"PC do B / PT";"N";"807";"220"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02879";"URUCURITUBA";"3";"7";"Deputado Estadual";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"40000050228";"AMAZONAS COM SEGURANÇA I";"PSD / PRB / DEM";"N";"108";"34"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02119";"BARREIRINHA";"26";"7";"Deputado Estadual";"Coligação";"25";"DEM";"Democratas";"40000050228";"AMAZONAS COM SEGURANÇA I";"PSD / PRB / DEM";"N";"14";"4"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02356";"HUMAITÁ";"17";"7";"Deputado Estadual";"Coligação";"27";"DC";"Democracia Cristã";"40000050474";"POR UM AMAZONAS MELHOR";"MDB / DC";"N";"15";"2"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02798";"TAPAUÁ";"38";"7";"Deputado Estadual";"Partido isolado";"33";"PMN";"Partido da Mobilização Nacional";"40000050241";"PARTIDO ISOLADO";"PMN";"N";"17";"7"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98370";"ITAMARATI";"69";"7";"Deputado Estadual";"Partido isolado";"33";"PMN";"Partido da Mobilização Nacional";"40000050241";"PARTIDO ISOLADO";"PMN";"N";"6";"1"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"02631";"NHAMUNDÁ";"43";"7";"Deputado Estadual";"Partido isolado";"50";"PSOL";"Partido Socialismo e Liberdade";"40000050067";"PARTIDO ISOLADO";"PSOL";"N";"45";"3"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AM";"AM";"AMAZONAS";"98515";"TONANTINS";"47";"7";"Deputado Estadual";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"40000050628";" EU VOTO NO AMAZONAS III ";"PDT / PRP / AVANTE";"N";"25";"13"
