"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"93114";"COLINAS DO TOCANTINS";"4";"6";"Deputado Federal";"Coligação";"35";"PMB";"Partido da Mulher Brasileira";"270000050684";"JUNTO COM O POVO";"PSL / PMB / PRP / PMN";"N";"0";"5"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"73164";"TAIPAS DO TOCANTINS";"25";"6";"Deputado Federal";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"270000050293";"RENOVA TOCANTINS";"PSB / PSDB / PR / PODE / MDB / PSC";"N";"2";"2"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"73164";"TAIPAS DO TOCANTINS";"25";"6";"Deputado Federal";"Coligação";"33";"PMN";"Partido da Mobilização Nacional";"270000050684";"JUNTO COM O POVO";"PSL / PMB / PRP / PMN";"N";"0";"1"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"73407";"LAJEADO";"5";"6";"Deputado Federal";"Coligação";"33";"PMN";"Partido da Mobilização Nacional";"270000050684";"JUNTO COM O POVO";"PSL / PMB / PRP / PMN";"N";"5";"2"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"73482";"CHAPADA DA NATIVIDADE";"19";"6";"Deputado Federal";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"270000050293";"RENOVA TOCANTINS";"PSB / PSDB / PR / PODE / MDB / PSC";"N";"58";"17"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"73474";"CHAPADA DE AREIA";"13";"6";"Deputado Federal";"Coligação";"44";"PRP";"Partido Republicano Progressista";"270000050684";"JUNTO COM O POVO";"PSL / PMB / PRP / PMN";"N";"0";"1"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"94056";"ITACAJÁ";"33";"6";"Deputado Federal";"Coligação";"44";"PRP";"Partido Republicano Progressista";"270000050684";"JUNTO COM O POVO";"PSL / PMB / PRP / PMN";"N";"2";"3"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"73210";"CENTENÁRIO";"33";"6";"Deputado Federal";"Coligação";"44";"PRP";"Partido Republicano Progressista";"270000050684";"JUNTO COM O POVO";"PSL / PMB / PRP / PMN";"N";"0";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"92002";"BERNARDO SAYÃO";"4";"6";"Deputado Federal";"Coligação";"44";"PRP";"Partido Republicano Progressista";"270000050684";"JUNTO COM O POVO";"PSL / PMB / PRP / PMN";"N";"0";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"92401";"NOVA ROSALÂNDIA";"13";"6";"Deputado Federal";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"270000050293";"RENOVA TOCANTINS";"PSB / PSDB / PR / PODE / MDB / PSC";"N";"61";"3"
