"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06157";"SANTANA";"6";"6";"Deputado Federal";"Coligação";"25";"DEM";"Democratas";"30000050458";"ALIANÇA SOCIAL E DEMOCRATICA";"DEM / PSDB / PP / PSC / PSD / PATRI";"N";"1524";"99"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"2";"6";"Deputado Federal";"Coligação";"33";"PMN";"Partido da Mobilização Nacional";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"N";"691";"34"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06092";"OIAPOQUE";"4";"6";"Deputado Federal";"Coligação";"33";"PMN";"Partido da Mobilização Nacional";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"N";"32";"7"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06130";"LARANJAL DO JARI";"7";"6";"Deputado Federal";"Coligação";"43";"PV";"Partido Verde";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"N";"14";"4"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";"1";"6";"Deputado Federal";"Coligação";"55";"PSD";"Partido Social Democrático";"30000050458";"ALIANÇA SOCIAL E DEMOCRATICA";"DEM / PSDB / PP / PSC / PSD / PATRI";"N";"48";"12"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06084";"PEDRA BRANCA DO AMAPARI";"11";"6";"Deputado Federal";"Coligação";"77";"SOLIDARIEDADE";"Solidariedade";"30000050501";"JUNTOS PODEMOS";"REDE / PPL / AVANTE / SOLIDARIEDADE / PODE";"N";"149";"3"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"2";"6";"Deputado Federal";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050369";"COM A FORÇA DO POVO PRA SEGUIR CRESCENDO";"PDT / PC do B / MDB / PROS";"N";"6585";"110"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06076";"MAZAGÃO";"5";"7";"Deputado Estadual";"Partido isolado";"11";"PP";"Partido Progressista";"30000050523";"PARTIDO ISOLADO";"PP";"N";"1758";"24"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06130";"LARANJAL DO JARI";"7";"7";"Deputado Estadual";"Coligação";"15";"MDB";"Movimento Democrático Brasileiro";"30000050574";"COM A FORÇA DO POVO PRA SEGUIR AVANÇANDO";"PDT / MDB / DC / PRB";"N";"544";"44"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"10";"7";"Deputado Estadual";"Coligação";"27";"DC";"Democracia Cristã";"30000050574";"COM A FORÇA DO POVO PRA SEGUIR AVANÇANDO";"PDT / MDB / DC / PRB";"N";"1278";"27"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06106";"SERRA DO NAVIO";"11";"7";"Deputado Estadual";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"30000050681";"A RENOVAÇÃO QUE A GENTE QUER";"PC do B / PRP";"N";"14";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"2";"7";"Deputado Estadual";"Coligação";"17";"PSL";"Partido Social Liberal";"30000050088";"UNIDOS PELO AMAPA";"PPS / PSL";"N";"728";"263"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06114";"FERREIRA GOMES";"12";"7";"Deputado Estadual";"Coligação";"18";"REDE";"Rede Sustentabilidade";"30000050499";"FRENTE POPULAR";"REDE / PPL";"N";"182";"36"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06068";"CUTIAS";"10";"7";"Deputado Estadual";"Coligação";"15";"MDB";"Movimento Democrático Brasileiro";"30000050574";"COM A FORÇA DO POVO PRA SEGUIR AVANÇANDO";"PDT / MDB / DC / PRB";"N";"203";"9"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"2";"7";"Deputado Estadual";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"30000050574";"COM A FORÇA DO POVO PRA SEGUIR AVANÇANDO";"PDT / MDB / DC / PRB";"N";"8189";"459"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06106";"SERRA DO NAVIO";"11";"7";"Deputado Estadual";"Coligação";"27";"DC";"Democracia Cristã";"30000050574";"COM A FORÇA DO POVO PRA SEGUIR AVANÇANDO";"PDT / MDB / DC / PRB";"N";"103";"5"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06084";"PEDRA BRANCA DO AMAPARI";"11";"7";"Deputado Estadual";"Coligação";"33";"PMN";"Partido da Mobilização Nacional";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"N";"4";"3"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06122";"VITÓRIA DO JARI";"7";"7";"Deputado Estadual";"Partido isolado";"36";"PTC";"Partido Trabalhista Cristão";"30000050620";"PARTIDO ISOLADO";"PTC";"N";"244";"20"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06025";"PORTO GRANDE";"12";"7";"Deputado Estadual";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050318";"JUNTOS SOMOS FORTES";"PROS / PTB / PMB";"N";"141";"16"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"10";"7";"Deputado Estadual";"Partido isolado";"11";"PP";"Partido Progressista";"30000050523";"PARTIDO ISOLADO";"PP";"N";"4967";"99"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06157";"SANTANA";"6";"7";"Deputado Estadual";"Coligação";"18";"REDE";"Rede Sustentabilidade";"30000050499";"FRENTE POPULAR";"REDE / PPL";"N";"4301";"333"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06041";"ITAUBAL";"10";"7";"Deputado Estadual";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050318";"JUNTOS SOMOS FORTES";"PROS / PTB / PMB";"N";"158";"19"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06068";"CUTIAS";"10";"7";"Deputado Estadual";"Coligação";"55";"PSD";"Partido Social Democrático";"30000050622";"UM NOVO TEMPO";"SOLIDARIEDADE / PSD";"N";"244";"1"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06041";"ITAUBAL";"10";"6";"Deputado Federal";"Coligação";"31";"PHS";"Partido Humanista da Solidariedade";"30000050080";"O AMAPÁ QUE QUEREMOS";"PPS / PHS / PR / PSL";"N";"24";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06114";"FERREIRA GOMES";"12";"6";"Deputado Federal";"Coligação";"54";"PPL";"Partido Pátria Livre";"30000050501";"JUNTOS PODEMOS";"REDE / PPL / AVANTE / SOLIDARIEDADE / PODE";"N";"22";"4"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06068";"CUTIAS";"10";"6";"Deputado Federal";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"N";"59";"3"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06114";"FERREIRA GOMES";"12";"7";"Deputado Estadual";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050318";"JUNTOS SOMOS FORTES";"PROS / PTB / PMB";"N";"27";"6"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06106";"SERRA DO NAVIO";"11";"6";"Deputado Federal";"Coligação";"17";"PSL";"Partido Social Liberal";"30000050080";"O AMAPÁ QUE QUEREMOS";"PPS / PHS / PR / PSL";"N";"48";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06033";"CALÇOENE";"1";"6";"Deputado Federal";"Coligação";"20";"PSC";"Partido Social Cristão";"30000050458";"ALIANÇA SOCIAL E DEMOCRATICA";"DEM / PSDB / PP / PSC / PSD / PATRI";"N";"37";"10"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06122";"VITÓRIA DO JARI";"7";"6";"Deputado Federal";"Coligação";"33";"PMN";"Partido da Mobilização Nacional";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"N";"0";"1"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06076";"MAZAGÃO";"5";"6";"Deputado Federal";"Coligação";"33";"PMN";"Partido da Mobilização Nacional";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"N";"29";"2"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"10";"6";"Deputado Federal";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"30000050458";"ALIANÇA SOCIAL E DEMOCRATICA";"DEM / PSDB / PP / PSC / PSD / PATRI";"N";"3358";"220"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06106";"SERRA DO NAVIO";"11";"6";"Deputado Federal";"Coligação";"77";"SOLIDARIEDADE";"Solidariedade";"30000050501";"JUNTOS PODEMOS";"REDE / PPL / AVANTE / SOLIDARIEDADE / PODE";"N";"11";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06122";"VITÓRIA DO JARI";"7";"6";"Deputado Federal";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050369";"COM A FORÇA DO POVO PRA SEGUIR CRESCENDO";"PDT / PC do B / MDB / PROS";"N";"635";"7"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06114";"FERREIRA GOMES";"12";"6";"Deputado Federal";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"30000050519";"COM O POVO PRA RENASCER";"PT / PSB";"N";"207";"9"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06106";"SERRA DO NAVIO";"11";"6";"Deputado Federal";"Coligação";"54";"PPL";"Partido Pátria Livre";"30000050501";"JUNTOS PODEMOS";"REDE / PPL / AVANTE / SOLIDARIEDADE / PODE";"N";"2";"4"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06130";"LARANJAL DO JARI";"7";"6";"Deputado Federal";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"30000050369";"COM A FORÇA DO POVO PRA SEGUIR CRESCENDO";"PDT / PC do B / MDB / PROS";"N";"436";"12"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06114";"FERREIRA GOMES";"12";"6";"Deputado Federal";"Coligação";"70";"AVANTE";"AVANTE";"30000050501";"JUNTOS PODEMOS";"REDE / PPL / AVANTE / SOLIDARIEDADE / PODE";"N";"107";"2"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06130";"LARANJAL DO JARI";"7";"6";"Deputado Federal";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050369";"COM A FORÇA DO POVO PRA SEGUIR CRESCENDO";"PDT / PC do B / MDB / PROS";"N";"392";"7"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06157";"SANTANA";"6";"7";"Deputado Estadual";"Coligação";"17";"PSL";"Partido Social Liberal";"30000050088";"UNIDOS PELO AMAPA";"PPS / PSL";"N";"118";"61"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06092";"OIAPOQUE";"4";"7";"Deputado Estadual";"Coligação";"25";"DEM";"Democratas";"30000050588";"COMPROMISSO COM A MUDANÇA";"DEM / PSDB / AVANTE";"N";"1991";"91"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06025";"PORTO GRANDE";"12";"7";"Deputado Estadual";"Partido isolado";"11";"PP";"Partido Progressista";"30000050523";"PARTIDO ISOLADO";"PP";"N";"920";"16"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"10";"7";"Deputado Estadual";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050318";"JUNTOS SOMOS FORTES";"PROS / PTB / PMB";"N";"2376";"66"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06157";"SANTANA";"6";"7";"Deputado Estadual";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"30000050318";"JUNTOS SOMOS FORTES";"PROS / PTB / PMB";"N";"2148";"58"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"10";"7";"Deputado Estadual";"Partido isolado";"40";"PSB";"Partido Socialista Brasileiro";"30000050518";"PARTIDO ISOLADO";"PSB";"N";"5130";"600"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06173";"TARTARUGALZINHO";"8";"7";"Deputado Estadual";"Partido isolado";"40";"PSB";"Partido Socialista Brasileiro";"30000050518";"PARTIDO ISOLADO";"PSB";"N";"99";"39"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06041";"ITAUBAL";"10";"3";"Governador";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"30000050517";"COM O POVO PRA AVANÇAR";"PT / PSB";"N";"1883";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06033";"CALÇOENE";"1";"5";"Senador";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"30000050277";"PARTIDO ISOLADO";"PSTU";"N";"37";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06122";"VITÓRIA DO JARI";"7";"6";"Deputado Federal";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"30000050458";"ALIANÇA SOCIAL E DEMOCRATICA";"DEM / PSDB / PP / PSC / PSD / PATRI";"N";"287";"12"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06092";"OIAPOQUE";"4";"7";"Deputado Estadual";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"30000050588";"COMPROMISSO COM A MUDANÇA";"DEM / PSDB / AVANTE";"N";"653";"57"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06106";"SERRA DO NAVIO";"11";"7";"Deputado Estadual";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"30000050277";"PARTIDO ISOLADO";"PSTU";"N";"1";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";"1";"7";"Deputado Estadual";"Coligação";"22";"PR";"Partido da República";"30000050078";"ATITUDE E VERDADE";"PR / PHS";"N";"506";"22"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06084";"PEDRA BRANCA DO AMAPARI";"11";"7";"Deputado Estadual";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"30000050277";"PARTIDO ISOLADO";"PSTU";"N";"0";"3"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06076";"MAZAGÃO";"5";"7";"Deputado Estadual";"Coligação";"27";"DC";"Democracia Cristã";"30000050574";"COM A FORÇA DO POVO PRA SEGUIR AVANÇANDO";"PDT / MDB / DC / PRB";"N";"234";"3"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06025";"PORTO GRANDE";"12";"7";"Deputado Estadual";"Coligação";"70";"AVANTE";"AVANTE";"30000050588";"COMPROMISSO COM A MUDANÇA";"DEM / PSDB / AVANTE";"N";"2";"2"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06017";"AMAPÁ";"1";"7";"Deputado Estadual";"Coligação";"35";"PMB";"Partido da Mulher Brasileira";"30000050318";"JUNTOS SOMOS FORTES";"PROS / PTB / PMB";"N";"37";"1"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06084";"PEDRA BRANCA DO AMAPARI";"11";"7";"Deputado Estadual";"Partido isolado";"40";"PSB";"Partido Socialista Brasileiro";"30000050518";"PARTIDO ISOLADO";"PSB";"N";"102";"13"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06041";"ITAUBAL";"10";"5";"Senador";"Coligação";"18";"REDE";"Rede Sustentabilidade";"30000050520";"TRABALHO E UNIÃO PELO AMAPÁ";"DEM / REDE / PSDB / PPL / PP / PSC / AVANTE / PSD / PODE / SOLIDARIEDADE";"N";"3313";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06122";"VITÓRIA DO JARI";"7";"5";"Senador";"Coligação";"33";"PMN";"Partido da Mobilização Nacional";"30000050608";"FORÇA E TRABALHO";"PV / PMN / PSOL";"N";"38";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06076";"MAZAGÃO";"5";"6";"Deputado Federal";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"N";"620";"7"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06009";"PRACUÚBA";"1";"6";"Deputado Federal";"Coligação";"11";"PP";"Partido Progressista";"30000050458";"ALIANÇA SOCIAL E DEMOCRATICA";"DEM / PSDB / PP / PSC / PSD / PATRI";"N";"144";"11"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06050";"MACAPÁ";"2";"6";"Deputado Federal";"Coligação";"19";"PODE";"Podemos";"30000050501";"JUNTOS PODEMOS";"REDE / PPL / AVANTE / SOLIDARIEDADE / PODE";"N";"1409";"126"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06009";"PRACUÚBA";"1";"6";"Deputado Federal";"Coligação";"27";"DC";"Democracia Cristã";"30000050683";"AMAPÁ DA GENTE";"PRB / PTB / DC / PTC / PRP";"N";"4";"2"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06092";"OIAPOQUE";"4";"6";"Deputado Federal";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"30000050458";"ALIANÇA SOCIAL E DEMOCRATICA";"DEM / PSDB / PP / PSC / PSD / PATRI";"N";"662";"65"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"2";"298";"Eleições Gerais Estaduais 2018";"28/10/2018";"E";"AP";"AP";"AMAPÁ";"06009";"PRACUÚBA";"1";"3";"Governador";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"30000050517";"COM O POVO PRA AVANÇAR";"PSB";"N";"985";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06106";"SERRA DO NAVIO";"11";"3";"Governador";"Coligação";"17";"PSL";"Partido Social Liberal";"30000050080";"O AMAPÁ QUE QUEREMOS";"PPS / PHS / PR / PSL";"N";"139";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06122";"VITÓRIA DO JARI";"7";"3";"Governador";"Coligação";"17";"PSL";"Partido Social Liberal";"30000050080";"O AMAPÁ QUE QUEREMOS";"PPS / PHS / PR / PSL";"N";"151";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06084";"PEDRA BRANCA DO AMAPARI";"11";"5";"Senador";"Partido isolado";"14";"PTB";"Partido Trabalhista Brasileiro";"30000050206";"PARTIDO ISOLADO";"PTB";"N";"1151";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06009";"PRACUÚBA";"1";"5";"Senador";"Coligação";"18";"REDE";"Rede Sustentabilidade";"30000050520";"TRABALHO E UNIÃO PELO AMAPÁ";"DEM / REDE / PSDB / PPL / PP / PSC / AVANTE / PSD / PODE / SOLIDARIEDADE";"N";"1941";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AP";"AP";"AMAPÁ";"06009";"PRACUÚBA";"1";"6";"Deputado Federal";"Coligação";"22";"PR";"Partido da República";"30000050080";"O AMAPÁ QUE QUEREMOS";"PPS / PHS / PR / PSL";"N";"481";"13"
