"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01511";"PLÁCIDO DE CASTRO";"8";"7";"Deputado Estadual";"Coligação";"35";"PMB";"Partido da Mulher Brasileira";"10000050109";"FORÇA DA UNIÃO FPA III";"PMB / PHS";"N";"24";"2"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01007";"BUJARI";"9";"7";"Deputado Estadual";"Coligação";"13";"PT";"Partido dos Trabalhadores";"10000050218";"Frente Popular do Acre II";"PT / PC do B";"N";"802";"75"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01511";"PLÁCIDO DE CASTRO";"8";"3";"Governador";"Partido isolado";"70";"AVANTE";"AVANTE";"10000050660";"PARTIDO ISOLADO";"AVANTE";"N";"8";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01023";"PORTO ACRE";"1";"5";"Senador";"Coligação";"55";"PSD";"Partido Social Democrático";"10000050087";"MUDANÇA E COMPETÊNCIA";"PP / MDB / PSDB / DEM / PSD / PTB / PMN / SOLIDARIEDADE / PTC / PR / PPS";"N";"5754";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01457";"SENA MADUREIRA";"3";"6";"Deputado Federal";"Coligação";"15";"MDB";"Movimento Democrático Brasileiro";"10000050074";"Mudança e Competência 1";"PP / PSDB / PSD / MDB / DEM / SOLIDARIEDADE / PTC / PMN / PR / PTB / PPS";"N";"3132";"220"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01090";"MÂNCIO LIMA";"4";"5";"Senador";"Coligação";"55";"PSD";"Partido Social Democrático";"10000050087";"MUDANÇA E COMPETÊNCIA";"PP / MDB / PSDB / DEM / PSD / PTB / PMN / SOLIDARIEDADE / PTC / PR / PPS";"N";"5627";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01023";"PORTO ACRE";"1";"7";"Deputado Estadual";"Coligação";"23";"PPS";"Partido Popular Socialista";"10000050286";"MUDANÇA COM COMPROMISSO";"PP / PMN / PPS / PTC / PR";"N";"193";"16"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01570";"ASSIS BRASIL";"6";"7";"Deputado Estadual";"Coligação";"35";"PMB";"Partido da Mulher Brasileira";"10000050109";"FORÇA DA UNIÃO FPA III";"PMB / PHS";"N";"0";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01457";"SENA MADUREIRA";"3";"7";"Deputado Estadual";"Coligação";"27";"DC";"Democracia Cristã";"10000050189";"COLIGAÇÃO FRENTE TRABALHISTA CRISTÃ";"DC / PRTB";"N";"148";"7"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"AC";"AC";"ACRE";"01473";"TARAUACÁ";"5";"7";"Deputado Estadual";"Coligação";"27";"DC";"Democracia Cristã";"10000050189";"COLIGAÇÃO FRENTE TRABALHISTA CRISTÃ";"DC / PRTB";"N";"35";"1"
